orthology	C10	M11	D10	C12	M13	D11	C13	M6	D2	C14	M7	D6	C15	M8	D8	C9	M9	D9
K03704	457.9692106	644.8932905	757.6483735	617.4887979	552.3430943	582.2712009	885.5936163	809.3409073	1156.755102	413.3230853	553.0283589	604.2961346	238.9502459	563.6180315	1004.127505	565.1348608	1075.178522	547.1199152
K03705	196.6256384	190.9913461	296.4527545	269.6145061	151.3702282	226.133652	322.8132623	160.1275913	396.5132778	143.0966716	192.2698314	255.6378779	80.71366717	211.2947444	402.5836097	178.4730909	223.7540734	212.8731253
K03706	182.433496	222.8894534	207.2061191	214.1567034	83.44396338	188.8791909	374.3929942	152.6040512	467.8408039	172.2391276	198.1011573	152.4342299	86.25210276	215.5391407	371.3034772	238.1242601	216.1468943	186.0406395
K03707	14.80100508	28.76868714	9.414575641	32.2066919	9.379452663	14.47786496	15.22549785	8.939680434	26.19393915	10.56107655	18.45956719	24.52313155	7.649619622	14.59899642	32.32632386	20.55875115	9.325035559	19.4628592
K03708	29.59532104	39.47485218	36.06966381	72.13747972	57.98921	54.30520662	49.16278757	27.10771447	131.6059765	28.32473256	84.40688403	56.89832563	15.11061448	46.73110389	105.5702292	40.87860719	31.77812422	74.07056167
K03709	6.236511339	8.771445185	31.01576696	25.94789088	29.00862298	26.91080846	1.505485827	6.024707186	23.14280488	9.777507104	11.17378145	9.796278836	1.986439551	33.2536563	10.97787136	4.091483215	5.379475193	33.03486535
K03710	30.60126978	25.57857209	113.7273927	40.92048295	109.7946463	89.6811118	34.85325519	18.58248051	108.317267	38.26590177	119.2461785	60.91613374	10.44422964	111.9875574	100.0198261	19.3708369	16.29810702	66.39861327
K03711	128.9929291	67.97386622	182.2108477	69.65318399	57.23666561	135.499997	143.4979393	180.4297915	93.94067744	73.19849706	114.9238365	65.72602771	52.05186314	146.4091985	76.68211889	55.99622407	183.8317985	87.98452889
K03712	1.196307746	0.980747626	26.26810786	6.085989995	10.36154321	0.841389197	1.540202375	46.45071528	2.866019066	0	4.232565869	8.825032145	0	0	0.816128971	0	81.0655917	0
K03713	8.140383698	1.161808726	9.81711312	11.36704948	5.823290494	16.96514772	0.853035161	1.848117228	9.067129564	2.284035686	2.485680473	5.747942528	0	18.03939145	3.647134666	2.268325359	2.027539671	1.761283354
K03716	22.05991299	14.19720028	19.86794847	38.38467265	11.71055539	4.583040032	16.31641901	13.21082445	22.71554973	14.69099865	34.87877431	4.504463239	12.16933577	25.79564386	16.28127247	22.5474066	10.87175482	15.79097073
K03717	4.582388107	2.002159665	34.44050297	1.164627986	13.22689282	0.402525065	0	67.85161949	0.449571618	0.339033192	7.686429383	10.26598599	2.847261659	0	2.079611116	0	109.2827396	1.94772458
K03718	1122.655369	1096.040753	1106.798153	922.9016169	1447.00611	1423.413814	691.4376212	1175.821138	413.9043543	1571.233957	1148.070022	658.2718692	1912.014796	1355.765729	441.9093864	1393.383789	747.6953274	917.7503575
K03719	155.5478562	68.51016307	281.3073103	86.64410169	127.9197087	255.1855306	206.3518672	194.667298	93.98299102	334.2650072	72.76051635	68.28031765	331.4725075	89.6189869	72.11876113	256.6889177	183.5387175	81.50050205
K03720	0	4.486192111	25.64190107	8.114653326	5.266262883	1.121852263	0	64.56978861	0	0	1.687034166	7.235545289	1.318162047	2.281991442	0	0	99.35204282	0
K03721	1.31326221	4.289326396	24.35916517	3.719630113	9.295087827	2.489441477	1.904274817	43.92806595	4.686878729	1.801748418	7.382809872	8.115261183	0.269624055	0.729237727	1.686160078	2.097375177	73.22340452	1.621247624
K03722	11.57972542	29.29492953	91.23525375	41.37167032	52.23415443	33.79455291	11.1963612	127.6194974	24.91516041	45.87862821	22.97977578	48.75606056	8.899181114	38.44189957	109.5256096	13.82082574	185.6247986	43.25126504
K03723	847.5647018	929.5372421	808.9221431	887.328024	807.1555456	865.7888115	798.604466	740.530341	803.3708393	776.883191	781.8852473	937.1285691	751.0782559	770.409612	833.3306702	757.3617532	679.148364	868.7962501
K03724	63.98214501	71.91613925	109.827484	165.267728	60.31951873	43.35990319	107.1370621	107.8284446	88.31819489	57.39020981	73.03561944	153.3246675	20.23264282	60.51895011	120.5310302	31.55801775	176.65405	196.0468361
K03725	0	0	0.144025656	0	0	0.140394026	0	0.292176279	0	0	0	0	0	0	0	0	0.560335853	0
K03726	0	0	0.346989765	0	0	0.349164393	0	0.719124393	0.920809338	0.430154631	0.861749816	0	0	0	0.336502976	0	1.03363242	0.15696522
K03727	1.29815214	4.093929342	1.040088094	0.168697316	0.63233072	0.82955946	0.350941556	0.365495325	0.565545386	1.293222697	0.265502156	1.405360629	0.599768401	0.234269596	0.414875227	0.394191709	0.136409599	2.161901717
K03732	4.307994877	5.741307474	36.27485802	3.49978207	13.79589804	3.822392618	0.720184718	74.27130666	1.780993988	0.591118683	4.936357354	10.29734916	5.397152366	1.099262936	1.404671685	0	121.1805291	1.045663067
K03733	120.4849579	155.5839354	185.8418554	97.44710239	180.4717101	217.1761438	117.9102739	193.5588057	96.11783652	205.4891264	139.2810636	104.73482	207.9688403	166.192396	92.12902352	166.6327676	221.5179798	171.2670455
K03734	92.37393216	86.7642259	210.0619469	39.6811691	174.7304703	245.9612753	97.38521692	207.0016649	59.22406105	196.1232463	190.3614391	87.78013709	208.5642637	191.5945969	95.98534418	176.0538774	201.3638779	172.7866706
K03735	64.64726727	48.1381478	119.1968083	172.5319537	76.62992231	89.33344953	114.1749863	158.3791333	63.23355577	55.44415372	51.40129898	167.0670563	21.20994093	50.21193544	60.64558114	34.99504319	247.5217861	166.8181805
K03736	23.0214635	14.48678719	37.18381343	29.93766517	73.40261557	29.77262709	20.58011828	126.367726	34.76936285	22.19658562	68.92687953	70.00818981	30.31275634	54.4883716	15.255069	31.42172835	166.6659694	13.52508024
K03737	1616.668742	1640.98605	1424.115939	1693.974864	1482.499574	1473.933	1427.254553	1297.517922	1341.781948	1355.664067	1458.781095	1788.55443	1293.013559	1449.051207	1622.537359	1347.586448	1181.230298	1624.263187
K03738	15.39405357	9.758386195	7.156688098	9.884222519	9.623749167	7.435631944	19.92187708	5.333427602	34.09320105	10.52260365	17.36632982	38.70245333	8.308649453	9.389261043	33.97487321	26.38058464	8.898310905	10.86068686
K03739	2.130320525	3.360665874	56.02966114	23.04249612	47.52039886	34.38880581	1.673746792	12.29532082	13.70699161	7.856983744	15.99546079	12.72042963	1.389719416	42.08782989	7.116287144	3.769551355	4.513994377	38.19873294
K03740	1.612134121	0.711876161	31.60239168	7.401215081	29.11340839	17.84075322	0.296113674	0.798723568	2.11337567	4.019762688	11.59199723	5.163846333	0	33.89462083	4.069094267	1.351238448	0.48441497	29.42978871
K03741	263.1440495	109.3711921	282.0205398	247.8828139	196.2281021	276.3464289	253.2768854	221.4942745	158.4127492	178.8617339	164.6841254	137.98269	149.6353565	192.1138316	136.4500175	117.0659327	183.3571331	128.9163257
K03742	102.114038	156.5607053	81.17492548	88.56270087	77.20935798	87.94321041	115.9607805	54.49174897	174.3447813	37.86504857	129.3107821	215.8714036	33.78427746	101.6246247	179.7405702	86.66875724	82.23784465	118.9622292
K03743	87.44294147	90.73448574	150.0607407	56.34163841	228.7219942	195.8508286	98.67211222	246.4485638	66.55853304	286.6445557	189.7553867	64.19006453	380.0554159	189.2341266	81.87634375	296.1539387	217.268975	113.0533142
K03744	520.7648335	403.6694742	437.9007492	457.0025638	529.151196	441.9284443	287.1122354	433.9140143	375.6205629	336.0697805	423.0617537	365.4272371	450.2996437	547.9702228	336.5631681	340.9549933	259.169421	450.5200697
K03745	0	3.9746088	25.78497678	2.306269893	12.47272788	1.594211111	1.440189233	31.73872128	0	4.137121243	3.703879515	6.776451276	0	3.172828914	0	0	70.15828183	1.484215439
K03746	11.36339974	13.14119945	59.05389949	6.511100937	15.30404485	0.884379886	1.705582595	46.11826314	0	2.706056394	8.667863247	15.16648882	0	0	0	0	70.99646293	2.660333897
K03747	3.291751251	0.962007225	32.97728844	1.116410903	10.86795652	0	0	70.85638313	0	0	5.095783281	11.48112127	2.720283461	0.761896417	1.601068301	0	112.6240299	0.74683452
K03748	26.20083687	21.23818208	47.40482599	47.39812692	14.62114355	15.08352494	16.5944782	61.37013279	9.809823526	4.430373566	11.9691725	21.01534096	5.427573557	7.234250096	2.9636445	3.71319857	77.00912684	11.68586015
K03749	3.620257248	3.204046042	25.52006696	5.921374842	10.01645896	0.925217731	0	33.33646713	0.606030463	4.192717974	5.878891324	6.437628712	2.547086819	0	0	0.94821257	67.85935766	1.827319788
K03750	6.268335687	20.84318267	38.50358513	15.86211552	30.66409272	16.30410664	9.775062028	60.44266301	6.865619006	10.61840071	23.18311487	17.49507847	5.559152778	6.51281537	8.595917297	8.52298734	105.3382479	14.91542339
K03752	12.52423213	17.38472172	47.79124746	11.52532961	19.72494084	11.64002036	6.639717823	80.01184713	16.92659345	19.01152436	18.7762929	11.14679072	3.659003745	9.142064817	34.18464344	8.337622118	122.8820953	19.64450041
K03753	3.978577762	22.99620636	45.20134018	9.310514659	43.16225005	9.579331252	1.879689678	73.55026023	6.459848655	5.293101227	12.74009703	12.47301285	1.652247793	4.937799063	8.093452666	4.039648231	123.3773493	14.01948727
K03754	0	0	0	0	0	0	0	0	0.724046922	0	0	0	0	0	0	0	0	0
K03755	1.361804865	1.193953632	35.69331477	3.463962685	24.72853876	2.394467281	0.438318462	65.62711434	0.543750653	0	2.810849276	7.633551833	1.125387361	0	0.496774157	0	99.95186259	0.926901342
K03756	5.132906709	6.556687936	43.01331784	4.792118953	18.14826456	5.831432316	3.57812532	46.93378425	3.453567959	3.743749922	2.849790324	10.28594731	5.205018329	4.209554746	3.165097108	0.438780438	87.71287749	2.681378828
K03757	2.848967637	1.634756088	41.51072651	0	15.83674891	1.802242167	0	76.76209388	0.313368827	0.291568545	5.081998807	11.06796517	0	0.539214633	1.643433763	0	108.3639782	0
K03758	20.69881893	11.76549256	63.60542263	14.03690173	54.56561284	33.94611704	6.910879489	49.20136708	11.7576151	11.43397179	26.93371333	21.69798184	3.828739087	32.17848513	14.16839747	2.570637395	80.83602936	48.26532798
K03759	6.047491793	4.625728559	27.60112225	4.633531947	12.30143953	15.97943112	3.520387917	52.56307718	6.104466799	2.294646779	4.539338001	20.68733664	1.919480914	0.455938013	2.823663929	1.529854166	99.62548816	6.129125626
K03760	15.13997854	27.53023623	46.43631504	8.150709362	14.55936707	13.56567734	5.051995062	83.61782166	16.77896373	9.563533703	9.956591175	21.4973984	8.565614887	10.21755924	7.991971541	8.603069069	131.3691015	15.07423705
K03761	1.344422039	1.528331717	22.45913847	7.531265777	9.430136531	1.995294382	0.256700396	56.11876617	0.318446563	0.229840069	4.027076647	6.000248216	1.098545262	0.261418184	1.275898655	0	76.29455224	0
K03762	13.24010102	2.142914248	36.33117591	8.381798507	15.36833236	2.601675402	3.462156611	64.08083408	6.379860528	3.754376949	6.174365297	19.53206334	3.923347428	4.052117796	9.609549145	2.173270307	111.1118893	2.826701186
K03763	344.1280138	354.4886854	376.5847884	512.588545	248.1535979	306.0727	547.4124703	234.7727959	607.8723224	279.5587339	319.8032208	460.239449	132.2134773	305.376454	621.7976197	294.9075163	290.1053304	413.8407261
K03764	9.843903742	9.381064248	38.98843094	1.669300113	23.47248599	0	0	70.36789208	0	0	10.16735278	18.39322489	5.423295281	1.102935765	1.196989158	0	144.254189	1.116695426
K03765	2.018769322	2.949904969	36.92120198	0	13.70051203	1.419844271	0	70.69186047	1.343446437	0	4.333831724	9.807324991	0	0	1.718334045	0	98.01874796	0.458019608
K03767	16.95457825	17.66270412	49.66531409	28.90928382	21.56723424	12.14584559	14.38119771	62.64958915	40.19488144	4.389863625	21.38283184	18.18649513	5.747347739	5.509530296	38.4272058	1.416861369	96.76160585	4.60063617
K03768	854.8564051	929.9486981	864.5233763	1054.006896	822.7209595	843.5338912	1146.95736	786.750759	1213.299056	916.5600465	950.2257207	1078.775718	832.8474918	835.547589	1103.888716	991.6976062	842.837041	899.6849021
K03769	22.16008704	34.06331266	67.75981239	14.70911704	21.43290578	27.68268661	15.34496627	115.0781102	7.621166192	25.85180986	21.45516696	23.36031222	3.903597853	5.600484105	20.71328456	10.28893605	165.2719906	28.18466566
K03770	85.4370333	69.94092896	121.6340247	48.37831953	119.4522844	144.2954481	72.9941437	170.9351872	37.86903542	145.8109599	106.7892298	60.83946293	162.1212332	96.11318329	44.247596	123.7378443	177.9281675	90.53806458
K03771	252.5962153	205.7268136	273.2511788	180.0858557	276.0789029	346.1537646	205.1946513	281.090489	101.7923019	339.1042191	220.5818479	166.0941807	354.208072	264.2391104	91.41463104	258.4253113	266.9800428	234.5171604
K03772	91.2774853	75.22670736	75.46569546	72.10261406	57.18454733	93.86957237	53.52704084	140.0974254	29.74751154	85.29669995	41.42069031	88.52016162	91.96493943	50.98461159	28.85481623	72.42404726	175.4685933	84.21637209
K03773	626.8144362	628.1961855	589.6743047	524.8945345	710.5886088	850.2681287	427.0064034	585.2313196	210.09235	796.6668807	687.401869	441.3929673	957.0442574	731.1145141	257.4157721	785.5943838	401.6968538	668.5311263
K03774	3.416610456	5.089498373	28.78597861	3.243024039	18.30500283	3.252618642	0	71.97636966	0	0	4.084662735	10.06543558	2.866338949	0	1.590934957	0	118.6221419	1.573866036
K03775	131.9624916	180.3438242	112.8126068	74.12924818	42.81531431	126.104025	69.38593238	156.5795397	42.83337503	51.26250797	44.43932502	99.14085107	57.31838395	73.58276165	36.50184984	41.29010294	160.2212998	132.1888619
K03776	3.04262513	4.688263797	44.33948204	4.182045206	11.64019396	2.141120316	0.623480927	53.81423376	1.830490663	1.824481434	4.987771252	11.56569068	1.956181796	0	3.345012651	1.43744681	99.43941871	2.874457529
K03777	3.895128402	2.118596768	28.40046154	1.814860245	8.556750001	1.256423386	0.570763181	53.97485381	1.183228986	0.937187441	4.167979172	15.05047799	1.483473805	0.811266237	1.09223883	0.374152958	92.89850312	1.678417164
K03778	99.31623866	60.46575568	180.9254869	66.77085804	126.1234189	187.6612607	149.0854484	172.5596077	100.2014562	58.14494721	99.13147827	91.68471523	44.55247271	190.9984525	66.58115049	73.76136299	196.1672871	166.9441999
K03779	9.751027559	43.44711749	53.94190587	17.73078135	21.33579565	7.00823399	13.04467587	108.2960117	38.14996894	45.35311421	74.4363446	48.41297523	20.02474685	15.09132519	59.69088823	67.00034521	169.8070911	7.424795582
K03780	16.96167708	27.92640696	49.02946088	15.50642712	29.1144468	3.15025338	10.10433171	85.82007879	33.2156009	21.59285569	57.88100677	44.09000551	12.84798496	13.95572339	48.9735518	48.622167	167.1392367	14.04681829
K03781	140.3424584	125.0205804	52.52996391	107.9321279	56.89266603	36.8175917	51.17411322	76.80534669	88.98604449	23.27821543	32.24376102	87.69691506	15.32962297	42.75587659	58.55694873	25.83455924	96.89010502	33.27416527
K03782	11.15210364	5.000396785	63.02806691	21.09812583	61.5349756	3.550144051	0.761029495	91.88243295	1.774632224	0.135523228	7.914363711	37.31977852	8.966115429	0.473976488	9.017928284	0	151.6273175	6.179091425
K03783	765.099518	774.9030469	680.7842634	699.7992311	950.3323051	831.7040968	698.3148612	693.8036382	655.7198728	1055.842954	942.1749447	761.0809582	1292.394504	897.6538554	742.9919375	1023.926694	506.1362963	896.6888674
K03784	155.1896736	136.9487872	188.2689213	241.360136	149.4997305	148.4872465	176.1888801	186.7237938	224.0463887	116.3341986	161.6275994	207.8258037	36.59421179	139.560882	255.3147934	109.9920123	239.9151316	169.0737379
K03785	15.87770133	14.21577595	73.84660001	11.36502429	46.57132916	29.33720909	57.40404627	72.35682506	64.27723658	38.96731909	68.3019849	27.94831033	18.01783147	45.61509603	50.83078039	47.3562684	101.2029137	10.51040307
K03786	507.9596727	609.8117948	485.8539002	563.5741466	620.8406405	614.3826615	504.8143804	517.4278824	441.8072934	687.83186	597.769099	550.0952129	797.7591297	541.4513354	522.1154193	694.9291846	408.6031353	741.4441769
K03787	136.8760838	199.5827935	161.867894	51.65480923	217.2710811	225.6546894	146.482746	279.905299	85.83923614	294.4065202	204.8564519	97.03533307	334.6638489	174.6144658	83.28835887	253.2395133	260.9806496	204.2711458
K03788	1.453741059	5.098232385	37.59495016	5.176943388	27.19791464	2.556119081	0	75.31195959	0	0	4.875993285	8.692156911	1.201362879	0	2.651558262	0	113.2826806	0.98947696
K03789	23.36313939	47.90538675	115.1627782	14.85892957	52.29560375	53.8795386	24.87384449	101.2956309	39.55852807	29.62726045	49.81052434	33.84399813	15.05302508	48.23738134	68.17779538	11.80769195	149.5828045	52.22997004
K03790	120.1251067	105.2039935	81.88283976	100.6546324	68.72231545	69.24120502	202.6899252	88.30624933	359.6164085	56.87445712	149.8291676	128.2082193	61.27724755	81.77329012	154.5360907	130.1999966	136.4156094	68.23181645
K03791	0.466851803	0.981412089	1.100613594	0	0	0.324825856	0	0	0	0.27655553	0.240902733	0	0	0	0	0.517261492	0	3.409905235
K03793	0	0.613963961	0.489453043	0	0	0	0	0	0	0	0	1.051041422	0	0	0.539415715	0.409591182	0	1.435751262
K03796	6.915881278	0.551223118	34.27600359	3.198476493	22.14136804	3.537519545	0	80.37637067	0.502076333	0.940543693	5.522422333	9.867898026	1.558702567	0.422657866	1.955288977	0.34830199	120.5243952	0.547911307
K03797	708.2893769	696.379314	726.276045	442.9822801	908.4796344	1074.699358	531.3996704	845.9460086	304.0522522	1211.479524	846.7870422	472.1588258	1353.812255	857.9913238	368.7866068	1039.22237	604.1233871	819.3076405
K03798	1614.36205	1707.930782	1471.587476	1866.406522	1352.334176	1487.830959	1836.782685	1255.362229	2021.943673	1376.628734	1555.369384	1973.336971	1226.098656	1467.127383	2069.950582	1477.301806	1308.222116	1788.592117
K03799	83.41044583	54.27794148	179.7932651	60.19445781	200.908142	134.1534615	46.20298954	150.9819768	77.10609151	72.51823742	187.3129456	81.14177855	117.364151	186.0393421	84.1115425	108.1914177	136.4334539	121.5109447
K03800	53.30074908	42.01998788	97.01849904	51.0615962	62.17107342	74.53705258	54.53451441	113.9769706	60.06483031	28.68968627	71.15104246	65.43895934	21.89062924	51.34051431	37.81168145	19.70895358	150.5465895	84.60714033
K03801	64.76200596	61.22156186	79.70805513	24.88744469	39.8983075	71.59474989	59.672959	128.335264	18.02966174	14.24850654	40.2213019	50.78609479	13.15301015	52.43511116	17.75621561	8.323555636	158.0950271	59.55074918
K03802	0	10.63373493	5.096876477	0.201005174	1.52993257	1.806663874	1.141850878	3.510662465	0	0.585954117	4.475167926	0.148675028	0.164389724	12.4321035	0.865315191	0.551008922	1.488029289	1.076369228
K03803	76.09837216	16.49632271	51.07970358	18.21822327	20.57581432	43.00700189	51.43999132	94.44955536	32.89445692	13.15590555	39.18294014	45.34398801	13.15870056	34.6483183	34.70552795	16.6921565	116.0544381	36.08279607
K03804	5.889515059	4.372290108	23.41884114	2.240786929	15.31729658	1.525381043	0.456356259	63.33400244	1.175802694	0	5.994392263	4.40179741	1.216764967	0.967290129	1.054328057	0	85.82614538	0.501081281
K03805	1.389260609	0	46.14447273	2.947056384	20.12625159	1.465645699	2.092350396	63.40404051	2.732170318	0.364460681	1.790760247	11.47389959	0	1.013234127	0	0	127.3893725	0.418760785
K03806	4.706784576	3.265766891	24.28797554	5.74677088	10.31554115	1.316957005	0	67.02403736	2.206987944	0	3.867812296	13.3338308	4.667590201	0.632831996	2.071837791	0	106.643751	0.640726884
K03807	3.574769739	1.595441561	40.45805486	6.180139045	14.91805362	2.042087134	0.73929714	87.94382732	0	0.345928782	4.827249881	10.12628678	3.849775805	0	1.213615444	0	141.2259232	0.810330609
K03808	6.025141752	7.91206396	84.62002358	11.94507705	33.5649856	2.121825017	0.79589405	158.3243444	1.626329286	0.244136341	8.690495132	22.74829612	1.377511881	1.003767577	4.431177174	0	233.2465852	0.281182301
K03809	2.798819606	4.16872798	30.62332225	5.385547873	21.14765044	0.608844444	0	74.47101307	0	2.566765222	4.304710957	12.04501618	0	0	2.664040036	0.484440332	90.93489711	0.595192993
